conid,start,end,open,high,low,close,volume,source
265598,2024-12-02T14:30:00+00:00,2024-12-03T14:30:00+00:00,237.2700043,240.7899933,237.1600037,239.5899963,48137100,yahoo
265598,2024-12-03T14:30:00+00:00,2024-12-04T14:30:00+00:00,239.8099976,242.7599945,238.8999939,242.6499939,38861000,yahoo
265598,2024-12-04T14:30:00+00:00,2024-12-05T14:30:00+00:00,242.8699951,244.1100006,241.25,243.0099945,44383900,yahoo
265598,2024-12-05T14:30:00+00:00,2024-12-06T14:30:00+00:00,243.9900055,244.5399933,242.1300049,243.0399933,40033900,yahoo
265598,2024-12-06T14:30:00+00:00,2024-12-09T14:30:00+00:00,242.9100037,244.6300049,242.0800018,242.8399963,36870600,yahoo
265598,2024-12-09T14:30:00+00:00,2024-12-10T14:30:00+00:00,241.8300018,247.2400055,241.75,246.75,44649200,yahoo
265598,2024-12-10T14:30:00+00:00,2024-12-11T14:30:00+00:00,246.8899994,248.2100067,245.3399963,247.7700043,36914800,yahoo
265598,2024-12-11T14:30:00+00:00,2024-12-12T14:30:00+00:00,247.9600067,250.8000031,246.2599945,246.4900055,45205800,yahoo
265598,2024-12-12T14:30:00+00:00,2024-12-13T14:30:00+00:00,246.8899994,248.7400055,245.6799927,247.9600067,32777500,yahoo
265598,2024-12-13T14:30:00+00:00,2024-12-16T14:30:00+00:00,247.8200073,249.2899933,246.2400055,248.1300049,33155300,yahoo
265598,2024-12-16T14:30:00+00:00,2024-12-17T14:30:00+00:00,247.9900055,251.3800049,247.6499939,251.0399933,51694800,yahoo
