conid,start,end,open,high,low,close,volume,source
12087792,2025-12-18T00:00:00+00:00,2025-12-19T00:00:00+00:00,1.174218893,1.175889611,1.17134428,1.174232602,0,yahoo
12087792,2025-12-19T00:00:00+00:00,2025-12-22T00:00:00+00:00,1.172539115,1.173750281,1.170412064,1.172566652,0,yahoo
12087792,2025-12-22T00:00:00+00:00,2025-12-23T00:00:00+00:00,1.17108357,1.177024484,1.17108357,1.170809388,0,yahoo
12087792,2025-12-23T00:00:00+00:00,2025-12-24T00:00:00+00:00,1.176442862,1.180358887,1.176429033,1.176595092,0,yahoo
12087792,2025-12-24T00:00:00+00:00,2025-12-25T00:00:00+00:00,1.179565191,1.180916309,1.177426457,1.179551363,0,yahoo
12087792,2025-12-26T00:00:00+00:00,2025-12-29T00:00:00+00:00,1.178383708,1.179940939,1.17630446,1.178536415,0,yahoo
12087792,2025-12-29T00:00:00+00:00,2025-12-30T00:00:00+00:00,1.177495718,1.178856015,1.17540586,1.17727387,0,yahoo
12087792,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00,1.177301645,1.178133845,1.17461884,1.177287817,0,yahoo
12087792,2025-12-31T00:00:00+00:00,2026-01-01T00:00:00+00:00,1.174646378,1.175875664,1.172085643,1.174729228,0,yahoo
12087792,2026-01-02T00:00:00+00:00,2026-01-05T00:00:00+00:00,1.175115824,1.176747441,1.17134428,1.175046682,0,yahoo
12087792,2026-01-05T00:00:00+00:00,2026-01-06T00:00:00+00:00,1.170644879,1.171865821,1.166003942,1.170466781,0,yahoo
12087792,2026-01-06T00:00:00+00:00,2026-01-07T00:00:00+00:00,1.171646118,1.17453599,1.168415427,1.171495199,0,yahoo
12087792,2026-01-07T00:00:00+00:00,2026-01-08T00:00:00+00:00,1.168784142,1.170548916,1.167446852,1.16882515,0,yahoo
12087792,2026-01-08T00:00:00+00:00,2026-01-09T00:00:00+00:00,1.167746782,1.168497324,1.165283799,1.167678595,0,yahoo
12087792,2026-01-09T00:00:00+00:00,2026-01-12T00:00:00+00:00,1.165813684,1.166044831,1.161926031,1.165786505,0,yahoo
12087792,2026-01-12T00:00:00+00:00,2026-01-13T00:00:00+00:00,1.162493348,1.169864297,1.162304163,1.162371635,0,yahoo
12087792,2026-01-13T00:00:00+00:00,2026-01-14T00:00:00+00:00,1.166793108,1.167542338,1.16352129,1.16669786,0,yahoo
12087792,2026-01-14T00:00:00+00:00,2026-01-15T00:00:00+00:00,1.164334059,1.166316748,1.163710833,1.164252758,0,yahoo
12087792,2026-01-15T00:00:00+00:00,2026-01-16T00:00:00+00:00,1.164510369,1.16468668,1.15939343,1.16463244,0,yahoo
12087792,2026-01-16T00:00:00+00:00,2026-01-19T00:00:00+00:00,1.160954714,1.162655592,1.158547163,1.160900831,0,yahoo
12087792,2026-01-19T00:00:00+00:00,2026-01-20T00:00:00+00:00,1.162385225,1.164958119,1.160954714,1.162493348,0,yahoo
12087792,2026-01-20T00:00:00+00:00,2026-01-21T00:00:00+00:00,1.163995266,1.174701691,1.163345337,1.163913965,0,yahoo
12087792,2026-01-21T00:00:00+00:00,2026-01-22T00:00:00+00:00,1.172607899,1.174260259,1.169700027,1.172786593,0,yahoo
